40095	0.95861 0.02802 0.01337
49298	0.29050 0.67675 0.03275
22846	0.86671 0.10181 0.03148
3497	0.31423 0.63537 0.05040
2524	0.62719 0.32729 0.04552
9518	0.06322 0.93024 0.00653
27900	0.42283 0.51252 0.06465
8867	0.12779 0.85017 0.02203
36728	0.42858 0.54762 0.02380
5018	0.61534 0.32953 0.05512
308	0.53406 0.41068 0.05526
31365	0.97215 0.02267 0.00518
23334	0.55932 0.38404 0.05664
7186	0.79587 0.15542 0.04871
28112	0.68398 0.27193 0.04409
26007	0.73662 0.22247 0.04091
6770	0.74990 0.20352 0.04658
968	0.78609 0.18454 0.02937
663	0.02517 0.96965 0.00518
33590	0.03179 0.95244 0.01577
9436	0.53928 0.39725 0.06347
31749	0.93765 0.04269 0.01966
441	0.16812 0.79973 0.03215
13539	0.28179 0.69100 0.02720
1180	0.96176 0.03138 0.00685
41055	0.90199 0.07153 0.02647
2820	0.91191 0.07042 0.01767
7235	0.49411 0.45653 0.04936
30804	0.45096 0.50456 0.04448
50790	0.25365 0.70034 0.04601
10763	0.31940 0.63242 0.04818
397	0.95424 0.03686 0.00891
6197	0.47713 0.49517 0.02769
4791	0.05653 0.93258 0.01089
19071	0.66130 0.29836 0.04034
6479	0.62185 0.33645 0.04170
5600	0.79483 0.18347 0.02170
2410	0.64154 0.30631 0.05215
30618	0.71385 0.24912 0.03703
49019	0.22505 0.71555 0.05940
10769	0.86082 0.10641 0.03277
23728	0.89384 0.07976 0.02640
8079	0.19804 0.74850 0.05346
10884	0.97873 0.01464 0.00663
897	0.92659 0.05918 0.01422
37165	0.90850 0.07399 0.01751
4427	0.67422 0.27161 0.05417
35496	0.76898 0.18974 0.04128
17515	0.02947 0.96556 0.00496
17184	0.17937 0.78947 0.03117
51473	0.73992 0.22922 0.03087
1067	0.55256 0.41103 0.03641
6317	0.44635 0.49745 0.05620
123	0.94367 0.04665 0.00968
17807	0.55307 0.42034 0.02658
14313	0.35746 0.61824 0.02430
26453	0.91237 0.07291 0.01473
3156	0.88201 0.10165 0.01634
38780	0.91368 0.07396 0.01236
9183	0.01959 0.97352 0.00689
16030	0.85178 0.12835 0.01988
25240	0.35272 0.58839 0.05889
3435	0.11931 0.85783 0.02286
926	0.93341 0.05238 0.01421
37474	0.98874 0.00893 0.00233
9180	0.16090 0.77968 0.05942
4510	0.78281 0.18671 0.03048
7413	0.58434 0.37764 0.03802
5348	0.82929 0.13544 0.03526
2874	0.91313 0.06816 0.01871
7238	0.40993 0.54466 0.04541
6739	0.41524 0.55550 0.02927
1115	0.59975 0.36164 0.03860
36972	0.06631 0.92254 0.01115
12899	0.20778 0.74715 0.04507
10879	0.08966 0.90371 0.00664
36235	0.96603 0.02884 0.00513
20879	0.92230 0.06586 0.01183
28938	0.78140 0.18042 0.03819
46841	0.76427 0.19647 0.03926
15591	0.41330 0.54914 0.03755
1994	0.62644 0.29940 0.07416
3728	0.77887 0.17277 0.04835
1878	0.59355 0.34588 0.06058
6677	0.93592 0.05294 0.01114
15595	0.21217 0.74709 0.04073
6731	0.21062 0.73118 0.05820
8913	0.12846 0.85041 0.02113
10875	0.01348 0.98096 0.00556
17425	0.37130 0.56506 0.06365
618	0.23771 0.71909 0.04321
5174	0.99352 0.00577 0.00071
12728	0.00567 0.99327 0.00106
5960	0.76545 0.20272 0.03183
16410	0.89648 0.08102 0.02250
21368	0.62614 0.34059 0.03327
6217	0.40030 0.54342 0.05628
46366	0.15194 0.82621 0.02185
6744	0.24737 0.71125 0.04138
8931	0.94083 0.04551 0.01366
11774	0.03161 0.95767 0.01071
1416	0.87307 0.10079 0.02614
35880	0.81864 0.14742 0.03394
8738	0.02918 0.96049 0.01032
39546	0.18581 0.78228 0.03191
9294	0.38044 0.56280 0.05677
4671	0.99292 0.00496 0.00212
31712	0.10520 0.86821 0.02660
7596	0.34002 0.63585 0.02413
15154	0.02006 0.97725 0.00269
14495	0.61562 0.35111 0.03327
18060	0.74179 0.22218 0.03602
1132	0.92589 0.05090 0.02321
29359	0.58059 0.37194 0.04747
13751	0.02815 0.96374 0.00811
7963	0.29783 0.62804 0.07413
38318	0.85104 0.12912 0.01984
12288	0.39586 0.56593 0.03821
6851	0.10530 0.86929 0.02541
6131	0.03489 0.96066 0.00445
6707	0.10902 0.86320 0.02778
20228	0.17309 0.79647 0.03043
8317	0.85582 0.12517 0.01901
3370	0.37163 0.58010 0.04827
4377	0.22477 0.71520 0.06003
1931	0.28132 0.67486 0.04382
39994	0.51472 0.43301 0.05227
1855	0.96064 0.03450 0.00486
21784	0.91061 0.07620 0.01319
1271	0.95392 0.03890 0.00718
26178	0.65225 0.30052 0.04723
28508	0.90270 0.08057 0.01672
24431	0.40381 0.52718 0.06902
26658	0.99158 0.00771 0.00071
4693	0.83036 0.14209 0.02755
18412	0.38795 0.57280 0.03925
6277	0.05458 0.92652 0.01890
6076	0.95861 0.02716 0.01423
433	0.56585 0.38966 0.04449
3447	0.06095 0.92142 0.01763
15495	0.85936 0.11330 0.02734
47729	0.98995 0.00752 0.00253
1004	0.82456 0.13649 0.03895
19836	0.69749 0.26525 0.03726
365	0.73292 0.22583 0.04125
37426	0.14805 0.80388 0.04807
9655	0.02171 0.97153 0.00676
3231	0.98854 0.01019 0.00127
15976	0.03496 0.95070 0.01435
3756	0.70838 0.24481 0.04681
9796	0.18191 0.76999 0.04811
34348	0.86551 0.11642 0.01806
28684	0.19994 0.76234 0.03771
9241	0.01228 0.98539 0.00233
24795	0.64320 0.31286 0.04394
4838	0.90989 0.07167 0.01844
16895	0.06173 0.91780 0.02048
519	0.39726 0.54939 0.05335
23164	0.02412 0.96942 0.00647
3638	0.72525 0.23408 0.04068
30679	0.11977 0.85483 0.02540
8763	0.75451 0.20962 0.03586
14992	0.88358 0.09329 0.02313
8389	0.90658 0.07780 0.01562
30641	0.02470 0.96565 0.00965
20302	0.18223 0.75183 0.06594
42741	0.58440 0.36039 0.05521
23950	0.17138 0.77304 0.05558
4797	0.83167 0.14104 0.02729
12672	0.20014 0.77020 0.02966
4356	0.33317 0.64472 0.02210
23706	0.82182 0.14799 0.03018
12438	0.36114 0.58277 0.05609
5547	0.05367 0.92804 0.01830
4289	0.14325 0.83408 0.02267
1285	0.84854 0.11690 0.03456
1530	0.87692 0.10473 0.01834
42963	0.81421 0.15869 0.02710
2158	0.03688 0.95363 0.00949
30649	0.03877 0.95352 0.00771
4586	0.70290 0.25544 0.04166
8183	0.03591 0.95062 0.01347
11658	0.82985 0.13687 0.03328
21334	0.05987 0.92716 0.01297
14422	0.79493 0.17133 0.03374
1847	0.99044 0.00850 0.00106
2404	0.59618 0.35236 0.05146
32829	0.11438 0.86794 0.01768
3273	0.67574 0.26761 0.05665
4128	0.00264 0.99682 0.00054
7346	0.18091 0.78892 0.03017
16207	0.87856 0.09947 0.02198
5132	0.11469 0.86584 0.01947
11334	0.64179 0.29875 0.05946
18670	0.98095 0.01247 0.00657
5310	0.83292 0.14022 0.02687
1359	0.06145 0.92718 0.01137
23202	0.35525 0.60195 0.04280
10549	0.89241 0.08036 0.02723
19	0.80454 0.16530 0.03016
18694	0.40095 0.54112 0.05793
16855	0.80519 0.16985 0.02495
48458	0.98182 0.01494 0.00324
511	0.45412 0.47871 0.06717
12591	0.04727 0.93699 0.01574
2048	0.46496 0.47459 0.06046
785	0.96232 0.03167 0.00601
470	0.01900 0.97736 0.00363
1863	0.37529 0.58354 0.04117
45521	0.55157 0.40989 0.03854
11295	0.08389 0.89664 0.01946
26990	0.98086 0.01184 0.00730
35545	0.94341 0.04754 0.00905
1664	0.77315 0.18626 0.04060
18154	0.69093 0.26991 0.03915
45173	0.81423 0.15585 0.02992
17541	0.90701 0.07526 0.01774
314	0.73997 0.22056 0.03947
15543	0.98767 0.01048 0.00185
19558	0.91541 0.07014 0.01445
4724	0.36903 0.57269 0.05828
19544	0.21666 0.73476 0.04858
15667	0.04928 0.93252 0.01820
15650	0.62790 0.33024 0.04186
9374	0.74583 0.22209 0.03209
6451	0.40295 0.54461 0.05244
9123	0.46947 0.47131 0.05922
33444	0.79101 0.18139 0.02760
7231	0.71501 0.23833 0.04666
7388	0.38065 0.56092 0.05843
21246	0.94487 0.04318 0.01195
8465	0.53784 0.39930 0.06287
2250	0.11655 0.86795 0.01550
13546	0.90771 0.07951 0.01278
2914	0.46806 0.47404 0.05790
17478	0.90432 0.07226 0.02341
30903	0.50498 0.42836 0.06666
20552	0.18223 0.76853 0.04924
24832	0.77380 0.19186 0.03433
24038	0.03529 0.95275 0.01196
152	0.90834 0.07305 0.01861
14304	0.13718 0.82972 0.03310
2712	0.13329 0.83626 0.03045
12660	0.93249 0.05611 0.01140
11482	0.99919 0.00074 0.00006
16567	0.70592 0.25257 0.04151
9610	0.42563 0.51693 0.05743
13475	0.00525 0.99360 0.00115
48079	0.74203 0.21956 0.03842
410	0.85584 0.11392 0.03024
26385	0.71162 0.25287 0.03552
7607	0.93567 0.04631 0.01803
9237	0.88854 0.08910 0.02235
13487	0.50612 0.42954 0.06435
18565	0.82910 0.14320 0.02771
704	0.86110 0.10876 0.03014
3770	0.80098 0.17339 0.02562
9245	0.70979 0.25395 0.03626
16184	0.50575 0.43132 0.06293
36286	0.97336 0.01992 0.00672
8207	0.25173 0.70633 0.04194
10931	0.82438 0.14940 0.02622
25983	0.86001 0.11814 0.02185
12741	0.09045 0.89059 0.01896
12969	0.02875 0.95928 0.01196
10429	0.98967 0.00823 0.00210
11532	0.07167 0.91661 0.01172
17780	0.84083 0.14266 0.01651
52216	0.97455 0.02038 0.00506
2178	0.67509 0.28697 0.03794
6006	0.88132 0.08566 0.03302
22354	0.16600 0.78308 0.05092
19633	0.91882 0.05847 0.02272
1734	0.10499 0.85743 0.03758
1430	0.87605 0.09485 0.02910
37976	0.39462 0.55760 0.04778
4534	0.95660 0.03129 0.01211
9363	0.14911 0.80532 0.04557
21120	0.87242 0.10139 0.02619
10936	0.54303 0.42499 0.03198
1046	0.86265 0.11197 0.02538
24636	0.90273 0.07866 0.01861
26574	0.90431 0.07815 0.01754
1918	0.96846 0.02650 0.00504
8129	0.59923 0.35107 0.04970
10824	0.79905 0.17004 0.03091
1086	0.87749 0.10449 0.01802
598	0.00714 0.99100 0.00186
14483	0.87876 0.08955 0.03168
5637	0.39245 0.54273 0.06482
17191	0.50795 0.44827 0.04378
7908	0.81095 0.14994 0.03911
7490	0.99427 0.00479 0.00094
52212	0.08156 0.89375 0.02468
26083	0.84047 0.13680 0.02273
2152	0.87723 0.10783 0.01494
5796	0.91038 0.07303 0.01658
4808	0.38845 0.56298 0.04857
15818	0.03818 0.95730 0.00452
4758	0.07742 0.90967 0.01291
44995	0.79445 0.16354 0.04200
17804	0.11252 0.86541 0.02207
30450	0.68287 0.28080 0.03633
10369	0.10807 0.86261 0.02932
3725	0.37447 0.58568 0.03986
12479	0.50434 0.43647 0.05919
23566	0.06893 0.91912 0.01195
2439	0.68587 0.28815 0.02598
47003	0.21412 0.75913 0.02675
793	0.11869 0.84796 0.03335
3249	0.74594 0.22419 0.02987
7765	0.84465 0.13061 0.02473
13121	0.93005 0.05837 0.01158
3981	0.83564 0.14161 0.02276
42756	0.97314 0.01758 0.00928
52288	0.05363 0.93103 0.01534
22289	0.76749 0.20237 0.03014
17168	0.72901 0.22805 0.04293
3479	0.44780 0.49761 0.05459
8770	0.97024 0.02171 0.00805
9280	0.09123 0.89568 0.01309
9908	0.95079 0.03620 0.01301
8941	0.75640 0.20912 0.03447
43086	0.83091 0.13617 0.03292
3428	0.59500 0.35115 0.05385
16155	0.15195 0.83029 0.01776
41623	0.54549 0.40261 0.05189
13247	0.53398 0.43497 0.03105
9929	0.54866 0.39712 0.05422
37767	0.66510 0.28176 0.05315
6701	0.05286 0.92788 0.01926
9126	0.77245 0.19341 0.03414
17632	0.15790 0.81648 0.02563
34822	0.80025 0.15673 0.04302
3310	0.65767 0.30332 0.03902
12193	0.96406 0.03050 0.00544
45015	0.47537 0.48903 0.03560
1157	0.98986 0.00895 0.00119
7559	0.99621 0.00302 0.00077
8082	0.15920 0.77560 0.06521
41177	0.08341 0.90001 0.01659
14585	0.47978 0.47838 0.04184
15213	0.87085 0.10353 0.02562
33485	0.49246 0.45634 0.05120
35352	0.96778 0.02717 0.00505
4228	0.87917 0.10095 0.01988
2065	0.08474 0.89060 0.02466
3882	0.69231 0.26548 0.04221
6084	0.10894 0.85274 0.03832
8989	0.66873 0.28636 0.04491
40209	0.05424 0.93919 0.00657
30613	0.68246 0.27372 0.04382
10771	0.64730 0.30087 0.05183
22776	0.02403 0.96865 0.00732
10229	0.16333 0.80470 0.03197
2901	0.91081 0.07378 0.01541
13604	0.37953 0.55655 0.06392
4654	0.58234 0.37709 0.04057
1808	0.97696 0.01657 0.00646
1208	0.93996 0.04679 0.01325
2194	0.11825 0.84230 0.03945
39783	0.33624 0.59940 0.06436
3654	0.97896 0.01869 0.00235
5381	0.37052 0.57641 0.05307
757	0.76801 0.20025 0.03175
4042	0.50484 0.43265 0.06251
14125	0.08804 0.88835 0.02360
2709	0.45978 0.47670 0.06351
37604	0.93697 0.04863 0.01440
45766	0.01574 0.98076 0.00350
31039	0.68725 0.26782 0.04493
33974	0.98997 0.00805 0.00197
1745	0.02344 0.96671 0.00985
23713	0.63529 0.29630 0.06841
3807	0.38033 0.58676 0.03291
46642	0.52912 0.41693 0.05395
25199	0.03988 0.94676 0.01336
2933	0.84739 0.12629 0.02632
20918	0.07257 0.92296 0.00447
17344	0.01270 0.98194 0.00537
1327	0.77352 0.18598 0.04050
5828	0.47093 0.51822 0.01085
13160	0.89742 0.07994 0.02264
30669	0.87176 0.10766 0.02059
2895	0.84714 0.13254 0.02033
5090	0.06319 0.92567 0.01113
11299	0.12939 0.85409 0.01651
8757	0.78927 0.17368 0.03705
6257	0.48255 0.45687 0.06058
5133	0.86243 0.11396 0.02361
17841	0.10488 0.87088 0.02424
45420	0.71166 0.23849 0.04984
37209	0.78180 0.18497 0.03323
3626	0.00572 0.99339 0.00090
856	0.90702 0.07009 0.02289
43331	0.03220 0.95800 0.00980
2837	0.13885 0.83801 0.02314
28627	0.38892 0.56202 0.04906
11039	0.45222 0.49377 0.05401
1713	0.89483 0.07688 0.02828
2652	0.85271 0.12278 0.02451
10207	0.20781 0.76985 0.02234
4248	0.38860 0.56485 0.04655
1409	0.01869 0.97686 0.00446
4170	0.20099 0.75117 0.04783
19269	0.69238 0.25771 0.04991
2647	0.50730 0.43477 0.05793
3889	0.83886 0.14177 0.01937
14810	0.31738 0.64112 0.04151
6366	0.50128 0.44716 0.05156
6602	0.30984 0.64042 0.04975
2089	0.86845 0.11223 0.01931
8489	0.22205 0.75117 0.02678
3987	0.58347 0.36034 0.05619
2053	0.96604 0.02681 0.00715
21717	0.45178 0.51294 0.03528
5502	0.75373 0.20475 0.04152
15127	0.53295 0.39916 0.06789
3057	0.06255 0.91932 0.01813
1299	0.18624 0.79295 0.02081
4023	0.59272 0.36803 0.03925
27414	0.39476 0.55076 0.05448
7744	0.14918 0.81714 0.03368
39634	0.88957 0.09392 0.01651
5026	0.06227 0.92110 0.01663
2982	0.96852 0.02521 0.00626
15900	0.92096 0.06858 0.01046
1045	0.93903 0.04436 0.01661
4664	0.17249 0.80070 0.02682
8085	0.27577 0.66608 0.05814
3655	0.96346 0.03103 0.00551
8895	0.90736 0.07320 0.01943
6341	0.83859 0.13178 0.02963
3845	0.09695 0.88308 0.01997
35937	0.60994 0.35387 0.03619
6151	0.79018 0.17597 0.03385
15027	0.28936 0.67740 0.03324
9972	0.05091 0.93712 0.01197
14736	0.68989 0.27162 0.03849
3774	0.30088 0.66526 0.03386
3924	0.74143 0.22164 0.03693
8523	0.41005 0.54349 0.04646
6455	0.82405 0.14624 0.02971
1370	0.86167 0.11616 0.02217
24382	0.57055 0.36640 0.06305
15475	0.69191 0.26301 0.04508
20003	0.04792 0.93339 0.01869
12271	0.30453 0.65389 0.04158
2724	0.98264 0.01146 0.00590
11806	0.50126 0.43359 0.06514
262	0.64674 0.29697 0.05629
19838	0.05875 0.92305 0.01820
9749	0.29751 0.64287 0.05962
11165	0.85218 0.13005 0.01777
13893	0.56955 0.36917 0.06127
1902	0.05487 0.93653 0.00860
48261	0.03140 0.96102 0.00758
1400	0.07780 0.89451 0.02769
806	0.28056 0.66000 0.05944
3679	0.94960 0.04397 0.00643
7297	0.66249 0.28886 0.04865
3011	0.22804 0.72826 0.04369
18709	0.96522 0.02498 0.00980
36971	0.86336 0.10894 0.02771
4701	0.94593 0.04613 0.00794
4981	0.86551 0.11133 0.02316
16645	0.11472 0.87671 0.00857
25919	0.15609 0.81388 0.03002
24697	0.06851 0.92120 0.01028
46467	0.57554 0.37616 0.04829
39456	0.65781 0.29319 0.04900
3325	0.05759 0.93177 0.01063
7560	0.57822 0.38668 0.03510
10729	0.62207 0.32781 0.05012
327	0.09115 0.89485 0.01401
2390	0.22599 0.71748 0.05653
368	0.95621 0.02897 0.01482
5668	0.88826 0.08287 0.02887
44272	0.54721 0.41104 0.04175
7634	0.55017 0.40606 0.04377
16394	0.73208 0.22812 0.03980
30585	0.50542 0.44213 0.05245
13359	0.30686 0.67155 0.02159
356	0.19780 0.78155 0.02065
8244	0.47378 0.46371 0.06251
5591	0.69907 0.27564 0.02529
9318	0.65449 0.29674 0.04877
16073	0.99072 0.00805 0.00123
12536	0.76039 0.20476 0.03486
14285	0.91806 0.06065 0.02129
44978	0.85313 0.12647 0.02040
5577	0.86867 0.10466 0.02667
39638	0.38108 0.56873 0.05018
5169	0.84462 0.13019 0.02519
15985	0.38849 0.54253 0.06898
4933	0.27637 0.68604 0.03759
40524	0.26554 0.70890 0.02556
3696	0.98447 0.01304 0.00249
404	0.88342 0.09541 0.02117
10017	0.35195 0.61110 0.03695
15476	0.15030 0.80157 0.04813
37504	0.72659 0.23821 0.03520
6203	0.02871 0.95513 0.01617
1003	0.83978 0.13736 0.02287
7332	0.75508 0.21476 0.03016
1784	0.34551 0.60520 0.04929
49252	0.96682 0.02513 0.00805
3528	0.98572 0.00913 0.00514
25602	0.96489 0.02356 0.01155
31767	0.32634 0.61566 0.05800
15631	0.96211 0.03270 0.00519
31254	0.94154 0.05131 0.00715
11758	0.79541 0.17076 0.03382
10263	0.12660 0.84267 0.03072
2777	0.60674 0.34035 0.05291
1126	0.83067 0.14350 0.02583
14179	0.13867 0.83856 0.02277
31301	0.54987 0.42284 0.02730
20300	0.58461 0.38452 0.03086
10494	0.02669 0.96498 0.00833
27646	0.76044 0.20189 0.03768
10269	0.86662 0.11290 0.02048
6184	0.87252 0.10219 0.02529
6216	0.36521 0.59164 0.04315
4178	0.91274 0.06260 0.02466
9890	0.83377 0.14150 0.02473
6746	0.22187 0.72553 0.05260
15126	0.64782 0.30676 0.04542
1013	0.44682 0.52289 0.03029
11447	0.29714 0.67816 0.02470
39420	0.88780 0.09852 0.01368
11746	0.44619 0.51006 0.04375
1943	0.15205 0.82642 0.02152
5495	0.69886 0.27036 0.03078
11612	0.52278 0.42710 0.05012
14571	0.84944 0.11626 0.03430
876	0.96649 0.02165 0.01186
272	0.97097 0.02504 0.00399
12804	0.24007 0.70149 0.05843
7507	0.93739 0.04715 0.01546
26527	0.53145 0.43249 0.03606
7302	0.62009 0.32836 0.05155
36734	0.13597 0.82642 0.03761
38399	0.75320 0.21548 0.03132
6556	0.37873 0.56192 0.05934
11486	0.80460 0.16714 0.02826
4999	0.01851 0.97566 0.00582
45309	0.66427 0.27867 0.05706
9314	0.85166 0.13741 0.01093
1641	0.96884 0.02439 0.00677
9293	0.72644 0.23504 0.03852
18939	0.07782 0.91405 0.00812
366	0.27234 0.67569 0.05198
42110	0.91776 0.06982 0.01242
10360	0.90263 0.07585 0.02152
12777	0.42434 0.51235 0.06332
85	0.44663 0.50461 0.04876
244	0.91475 0.06268 0.02257
208	0.92893 0.06149 0.00958
31361	0.49327 0.46429 0.04243
1320	0.81830 0.15717 0.02453
27173	0.89267 0.08198 0.02535
32783	0.36685 0.57069 0.06246
9924	0.37659 0.56809 0.05532
7112	0.84395 0.13108 0.02497
6040	0.37074 0.56863 0.06064
11937	0.35904 0.57995 0.06101
14001	0.83119 0.13139 0.03742
12086	0.21430 0.73926 0.04644
20106	0.42193 0.52922 0.04884
737	0.99705 0.00258 0.00037
904	0.82506 0.14989 0.02505
33277	0.89632 0.08654 0.01714
6482	0.35742 0.58756 0.05503
34133	0.83788 0.14216 0.01997
18900	0.39561 0.55573 0.04865
10334	0.32122 0.63323 0.04556
11797	0.42241 0.50803 0.06956
39274	0.61520 0.33107 0.05373
7921	0.98273 0.01406 0.00321
17308	0.74107 0.22491 0.03402
18765	0.81645 0.15266 0.03089
2852	0.15575 0.79675 0.04750
4643	0.72660 0.23406 0.03934
14214	0.21350 0.75583 0.03067
32834	0.69494 0.26261 0.04245
16930	0.55204 0.39184 0.05612
1463	0.70921 0.25824 0.03254
46479	0.07350 0.91174 0.01476
30626	0.90387 0.07383 0.02230
35360	0.95560 0.03281 0.01159
1494	0.89582 0.08707 0.01711
2419	0.97302 0.02261 0.00437
35178	0.28321 0.65335 0.06344
5326	0.66442 0.27996 0.05561
31058	0.70733 0.25245 0.04022
1345	0.83366 0.13756 0.02878
3359	0.46333 0.48085 0.05583
21054	0.93084 0.05533 0.01383
48908	0.59634 0.36418 0.03949
2912	0.91189 0.07170 0.01641
3953	0.16317 0.79692 0.03991
45130	0.02889 0.96805 0.00306
8767	0.89225 0.08350 0.02425
4700	0.91229 0.06456 0.02315
16527	0.84850 0.12575 0.02575
5267	0.23710 0.73965 0.02325
28149	0.83961 0.12434 0.03604
29802	0.78097 0.18677 0.03227
30456	0.34357 0.60328 0.05315
18416	0.91136 0.06129 0.02736
4386	0.84047 0.13740 0.02213
4380	0.59309 0.35658 0.05033
4275	0.66262 0.27920 0.05818
9954	0.92841 0.05752 0.01407
1988	0.73703 0.22086 0.04211
4512	0.89680 0.08616 0.01703
5248	0.70061 0.25387 0.04552
3677	0.32643 0.64603 0.02754
1861	0.67498 0.27864 0.04638
6592	0.53344 0.40266 0.06390
4033	0.16155 0.80531 0.03314
14386	0.04331 0.94644 0.01025
16107	0.77748 0.18639 0.03613
36707	0.72000 0.23272 0.04728
28428	0.51314 0.45328 0.03358
18210	0.07992 0.89604 0.02404
14589	0.53198 0.40828 0.05974
31269	0.72870 0.22279 0.04851
3547	0.04256 0.94990 0.00754
4893	0.33034 0.60849 0.06117
16137	0.72168 0.22042 0.05790
808	0.62386 0.32587 0.05027
4302	0.57013 0.38577 0.04409
35383	0.42403 0.51398 0.06199
4116	0.77928 0.17958 0.04114
18336	0.45076 0.48739 0.06184
2388	0.85219 0.12170 0.02611
11194	0.71140 0.25891 0.02968
23837	0.93388 0.05016 0.01597
5892	0.15820 0.81963 0.02218
26233	0.87586 0.10188 0.02225
5647	0.79525 0.17215 0.03260
51327	0.90185 0.08218 0.01596
4614	0.84029 0.13256 0.02714
10533	0.64449 0.31471 0.04080
5983	0.04962 0.94016 0.01022
5375	0.98411 0.01305 0.00284
17729	0.78657 0.18312 0.03031
25386	0.87620 0.10513 0.01867
31987	0.55094 0.40190 0.04716
298	0.55607 0.39935 0.04459
1950	0.27155 0.69141 0.03704
6604	0.07830 0.90487 0.01683
227	0.94714 0.04209 0.01077
50203	0.13281 0.84021 0.02698
22616	0.03998 0.95025 0.00978
4464	0.60853 0.33853 0.05294
11026	0.17477 0.77792 0.04731
3593	0.97720 0.02111 0.00169
10432	0.08186 0.90349 0.01465
52112	0.83633 0.13314 0.03053
8330	0.77736 0.18311 0.03952
14658	0.83917 0.12781 0.03302
9548	0.52584 0.43381 0.04035
10954	0.48532 0.47084 0.04384
8736	0.21615 0.75296 0.03090
845	0.83938 0.13636 0.02426
7337	0.65730 0.29656 0.04615
5175	0.42184 0.51989 0.05827
46661	0.87246 0.09982 0.02772
39813	0.86221 0.11516 0.02263
14643	0.90082 0.07706 0.02212
38017	0.95984 0.03370 0.00646
3266	0.46969 0.47802 0.05229
8518	0.78096 0.19045 0.02859
6134	0.55860 0.40078 0.04062
10710	0.73917 0.22477 0.03605
11698	0.87738 0.10441 0.01821
5642	0.02750 0.97018 0.00232
11854	0.81598 0.15888 0.02514
1743	0.26872 0.67161 0.05967
23801	0.99514 0.00400 0.00086
4542	0.68399 0.28430 0.03171
3295	0.85094 0.12352 0.02554
19525	0.88405 0.09476 0.02119
37140	0.98525 0.01203 0.00272
6268	0.14209 0.83057 0.02733
8451	0.03046 0.95947 0.01007
6353	0.96387 0.02975 0.00637
4462	0.24646 0.70848 0.04506
32095	0.25131 0.71556 0.03313
20142	0.88041 0.09435 0.02524
15787	0.38365 0.56838 0.04797
3482	0.46434 0.49477 0.04089
12453	0.83062 0.14597 0.02341
47667	0.77166 0.20387 0.02447
31799	0.58241 0.35394 0.06364
4855	0.47507 0.45376 0.07117
4216	0.04201 0.94953 0.00847
6466	0.78698 0.18358 0.02945
6553	0.54548 0.38756 0.06695
12639	0.57218 0.39595 0.03187
18995	0.63376 0.32243 0.04381
10694	0.60049 0.34517 0.05435
11681	0.30630 0.65480 0.03890
4052	0.61634 0.32877 0.05489
29611	0.98624 0.01126 0.00250
12038	0.96409 0.03018 0.00574
1349	0.69498 0.27902 0.02600
396	0.16977 0.79581 0.03442
4928	0.08831 0.87731 0.03438
506	0.59116 0.35507 0.05377
3339	0.56903 0.37318 0.05779
13081	0.80600 0.17253 0.02147
8280	0.60436 0.34621 0.04944
51661	0.67948 0.25291 0.06761
8011	0.79007 0.18629 0.02364
4570	0.50095 0.43480 0.06425
18007	0.95841 0.03694 0.00465
26047	0.49673 0.45316 0.05010
2611	0.78081 0.18028 0.03891
2449	0.52578 0.41228 0.06194
4472	0.15494 0.80904 0.03602
5113	0.92004 0.05714 0.02282
18973	0.15256 0.83552 0.01191
4825	0.79200 0.17898 0.02902
29547	0.46612 0.48849 0.04539
38873	0.88283 0.09300 0.02417
4014	0.97527 0.02052 0.00421
30149	0.95999 0.03547 0.00454
2106	0.29719 0.65295 0.04986
44248	0.82082 0.14897 0.03021
15188	0.50093 0.43141 0.06766
9603	0.02167 0.97526 0.00307
843	0.78003 0.18664 0.03333
10015	0.81711 0.14888 0.03401
21165	0.92238 0.05879 0.01883
3342	0.74876 0.21811 0.03312
11647	0.24469 0.68291 0.07240
13500	0.21261 0.74243 0.04496
4522	0.51403 0.43412 0.05185
10570	0.60697 0.33915 0.05387
10599	0.02066 0.97653 0.00282
4011	0.67500 0.28387 0.04114
357	0.89160 0.09331 0.01508
1308	0.10321 0.88168 0.01510
12945	0.56400 0.37497 0.06103
30762	0.94883 0.03735 0.01382
19158	0.22482 0.75758 0.01761
4233	0.42219 0.52594 0.05187
940	0.21913 0.72982 0.05104
1447	0.94257 0.04573 0.01170
8851	0.01248 0.98309 0.00443
7638	0.70294 0.25885 0.03821
34880	0.08957 0.89800 0.01243
26313	0.16212 0.81832 0.01955
7055	0.85943 0.10879 0.03178
5651	0.79540 0.16943 0.03517
12047	0.73714 0.24178 0.02109
22328	0.11490 0.84570 0.03940
1637	0.72925 0.22613 0.04462
24271	0.49693 0.45468 0.04839
3149	0.91516 0.07388 0.01096
2654	0.70002 0.24621 0.05377
7953	0.56936 0.37669 0.05395
15925	0.13168 0.84909 0.01923
765	0.85987 0.11890 0.02123
13304	0.71820 0.25708 0.02472
1610	0.65192 0.30525 0.04283
1189	0.90782 0.07426 0.01792
849	0.85494 0.12197 0.02310
34103	0.24638 0.69371 0.05991
3349	0.65985 0.28714 0.05301
30201	0.11844 0.85446 0.02711
6949	0.40320 0.53467 0.06213
40481	0.46609 0.47714 0.05676
9521	0.11269 0.87309 0.01422
7890	0.27371 0.67877 0.04752
7898	0.37311 0.56312 0.06377
